3964615;12829635;12829635;3284368952;0
16777158;12747458;12763842;3267787792;0
3701990;12763842;12829635;3286464124;0
32487;12829635;12829635;3286728192;0
3964615;12764099;12829378;3261496320;0
835251;14935011;14934947;3015056384;0
4194275;14901729;14770529;1634942720;0
3702470;13092807;8816262;3352230912;0
10239522;2302755;2302899;4093623808;0
1081062;12829635;12829635;3351772792;0
3702470;13027014;12763843;3286662716;0
1867363;12829635;12829635;3284303416;0
1867494;15198150;13027014;3330178048;0
1867491;12829635;12829635;3284362812;0
8191687;8618883;8618883;2210660220;0
1604846;13091779;12829635;3284395644;0
8158918;12829571;12829635;3284369278;0
4095939;12829635;12829635;3286728192;0
3964611;12829635;12829635;3278077440;0
3964647;12829635;12829635;3284368956;0
8191743;15188931;12829635;3278077440;0
1605350;12829635;12829635;3286728208;0
8191687;12829634;12829378;3269868544;0
1867366;13092550;13027014;3330178048;0
3702527;13091779;12829507;1130593820;0
32487;13091779;12829635;3278273536;0
8316871;13092803;12829635;3276176956;0
15648711;13092803;13092803;3882761272;0
9517118;6702947;6513507;1667464764;0
16719996;16565958;13027015;3334923900;0
3964647;12829635;12829635;3284368956;0
3964611;12829635;12829635;3284631064;0
3993539;12829571;8618883;3284386686;0
1605222;12829634;12764098;3267788344;0
8063;15982945;6385776;1886420767;0
3964871;13091779;12829635;3286728192;0
3735238;8832710;13027014;3334962748;0
32463;13076423;13092807;3347512440;0
1851006;15196898;6447714;1650949948;0
8355454;15189955;4407875;1111647804;0
3964611;12829635;12829635;3284368956;0
3997379;12829635;12829635;3284401724;0
3964611;12829635;12829635;3284368952;0
1605318;12829635;12829635;3284663932;0
3997439;13092550;13010566;2261547008;0
3964647;13092806;13026950;3337385984;0
12484451;6513603;12829639;3330161664;0
12414;15132390;15132390;3875470896;0
556670;15131878;15132358;3330178048;0
15614;13027014;13027014;4281860351;0
3964646;13027014;13027014;3330161664;0
1883895;14935011;14935011;3795196928;0
3964647;12829635;12829382;3338549248;0
32358;12829635;12829635;3353771520;0
8445759;3355443;3355443;859807232;0
3964519;4408263;13027014;3336993840;0
3964647;12829634;13027014;3337518080;0
3997415;12830659;12829635;3286662144;0
1867459;12829635;12813255;3354328080;0
15971;6505283;12829635;3286662712;0
556775;12829635;12829378;3267821116;0
3964615;12829635;12829635;3286662144;0
4095843;12829635;12829635;3286662712;0
3702503;12829635;8882055;2277965432;0
1867619;6505411;12829634;3270409728;0
3964899;12829635;12829635;3286466104;0
1605222;12829635;12829635;3286662680;0
1605223;12829507;12829635;3286728216;0
8191687;12829635;12829635;3286728216;0
3997383;12829635;12829635;3284336184;0
3964771;4441027;12829635;3345906688;0
32487;12829635;12829635;3284401724;0
1605350;12829635;12829635;3278077468;0
3964647;12763842;12763842;3278077756;0
3964647;12763842;12763843;1130592062;0
2325391;984839;460551;126340985;0
3964871;12829635;12829507;1130593816;0
8191943;12829635;12829635;3278339584;0
3964615;12829635;12829635;3278077464;0
3964647;12829635;12829635;3353771576;0
3964611;12829635;12829635;3816259080;0
8191718;12830663;13092807;3353836544;0
32366;13092807;13091779;3278339640;0
3960519;13092806;13027014;3337518080;0
15486;6800195;12829634;3334891132;0
8152774;12764871;13092807;3345382400;0
3243470;13553356;13421774;3486513152;0
4122595;14934979;12830663;3338549248;0
1867747;14935011;4449251;3816766976;0
1080558;13027014;13027014;3867048960;0
1604838;13092807;13092807;3883809792;0
1605351;12829635;12829635;3284230974;0
3964486;4703810;13027014;3336993816;0
7358;11776931;11776947;3015646720;0
3735238;13027014;13027014;3334896696;0
7403661;9407884;9277327;2415489024;0
8316611;12829634;12763842;3284631088;0
1867367;12829634;12763846;3334896696;0
8187591;8618883;8635331;3284368956;0
8187587;12829635;12829635;3286728252;0
8187590;12829635;12829635;3284631100;0
32486;12830663;12829635;3267788344;0
1064686;13027014;4638406;3336993808;0
3701958;13027014;13027014;3336993808;0
8191687;12829635;12829635;3286466104;0
3702510;13091779;12829635;3286728248;0
3964615;12829635;12829635;3284631096;0
3964643;12829635;12829635;3337550904;0
32454;13091779;12829635;3284368956;0
1081030;13027015;13026243;3286728208;0
1605351;12829635;12829635;3278339608;0
3964518;13027015;13092550;3337387008;0
2047859;6513635;14935011;3816176640;0
8290243;12796739;12829635;3354295296;0
4128707;12829635;12829635;3353771008;0
3702470;13027010;12829635;3353771536;0
4095939;12829635;12829635;3267787800;0
3964867;12829635;12829635;3284631040;0
1588350;13091779;12829635;3284395644;0
1081030;13092546;13027014;3334897176;0
15998;4440899;12829635;3278339644;0
8322759;12829635;12829635;3346955264;0
10239586;6447971;6775655;1744764028;0
3964519;4679495;4704199;3355343888;0
3210950;12829635;12829635;3823582720;0
31975;13091779;12829635;3284369180;0
32759;12829635;12829639;3351707192;0
1900275;14902115;6447682;1669282816;0
3964611;12829635;12829382;3334929456;0
65223;13092807;13092807;3351707136;0
8179398;13076102;8816262;2257517568;0
3964611;12829635;12829635;3284631096;0
60;6734531;12829382;3334915838;0
15975;6538179;4441027;3286662712;0
3702470;12829635;12829635;3278274108;0
3702470;12829635;12829635;3284631100;0
3964615;12829635;12829635;3284631064;0
3702502;12829635;12829635;3286662680;0
4095939;12665153;4309441;3790831420;0
3964614;12829635;8635331;2194079356;0
1867495;12829635;12829635;3351772796;0
3735239;12829314;8816262;2261712504;0
4159331;14935011;12829635;3816714336;0
3701966;13027267;12829635;3275908668;0
1080446;13091522;13027014;3334896696;0
3964615;12829635;12813187;2210922040;0
8191687;8618883;8635331;3284368920;0
8323011;12829121;12698049;3252911896;0
3964611;12829635;12829635;3286728208;0
3997383;8618883;12829635;3284368920;0
8191687;12829635;12829635;3284368956;0
3997383;8618883;8635331;3284368952;0
8187591;8618883;12829571;3284565008;0
8185543;12829635;12829635;3286662144;0
7929542;8816262;8832966;3351673912;0
1604710;12829635;12829635;3284362876;0
3964611;12829635;12829635;1130855960;0
3702471;12829635;12829635;3284631056;0
8191687;13091778;12829378;3336993792;0
8191687;12829635;12829635;3284303384;0
3964006;13091779;12829507;1130593792;0
3964614;12763842;12763842;3334930044;0
3964614;12764099;12829635;3288235520;0
8158950;12829635;12829635;3279846912;0
8191686;12829635;12829635;3287776768;0
8158919;12829635;12829634;3284565008;0
3309198;9342606;9342606;2390360578;0
15606;12829635;12829635;3286761020;0
1867495;12829635;12830663;3334896696;0
3735238;12829635;12829571;3284565560;0
3964615;12829635;12829635;3284631096;0
8191687;12829635;12829635;3284368896;0
1080518;12829635;12829635;3284631100;0
1850494;14926787;12829635;3284386686;0
3997379;12829635;12829635;3279896072;0
3702471;12829635;12829635;3284369214;0
3964867;12829635;12830406;3337518080;0
8152771;12829635;12829635;3284363068;0
4095587;12829635;12829635;3334929976;0
3964867;12829635;12829635;3286728192;0
3702466;12829635;12829635;3284368920;0
3991239;12829635;12829635;3286662656;0
3276687;460551;460551;126869308;0
3997382;12764099;12829639;3353837080;0
3997382;12764867;12829635;3286728216;0
3701998;12829635;12829635;3284363070;0
8185539;12829635;12829635;3284631096;0
1605351;12829635;12829635;3286728248;0
8382407;13092803;12829635;3330158624;0
1900515;12829633;12706273;3790814976;0
3735238;8832902;13091779;3284631056;0
3997382;13027267;13091779;3286728192;0
3964614;12829635;12829635;3286728252;0
8191686;12764099;12829635;3278339608;0
4161347;12665283;12698049;3286466360;0
3734726;8898503;13092803;3278323200;0
1604806;12829635;12829635;3284631160;0
32487;12829635;12829635;3284663868;0
1867491;12829635;12829635;3286728479;0
8401532;16697030;13027014;3328605720;0
8322759;13092807;13092551;3355319296;0
8191687;13092806;13027014;3336977408;0
8318663;12829383;13091783;3345366016;0
15648707;12829635;12829635;2138978336;0
3964615;12829639;12829635;3284561528;0
3948142;12829635;12829635;3284387582;0
7929542;12747458;12764099;1128758808;0
8323015;12829639;8816262;2263809024;0
800355;4416355;14935011;3824582144;0
4095971;12829635;12829635;3284565560;0
1850983;4408131;12829635;3284657788;0
1998785;12698049;12698049;3250714430;0
3964614;12765122;12829635;3286662680;0
3960515;12829635;12829635;3286466072;0
1605315;12813251;12829635;3284336184;0
4095939;12698049;12698049;3250814744;0
3702502;12829635;12796867;3278339612;0
8191686;8553154;12763843;3286728216;0
4079222;13026883;6382018;3328409116;0
1850950;4376163;13001571;1667446300;0
16711366;13026242;12829635;3286662656;0
1867331;12829635;12829635;3286728248;0
3964611;12829635;12829635;3286728208;0
3964867;12829635;12829635;1130855944;0
3702470;12829635;12829635;3284631096;0
3702471;8618883;12829635;3284368956;0
1605319;12829635;12829635;3284401788;0
1867363;12829635;12829635;3284368952;0
8158919;12829635;12829635;3284565560;0
3702470;12829635;12829635;3351739960;0
1867363;12829635;12830663;3337518096;0
3964615;12829635;12829635;3284565528;0
8381409;12698049;12698563;3816766976;0
126;15197027;4416355;4282253567;0
3964647;12796739;12829635;3286728252;0
3701990;14926787;14935011;1668759296;0
3701958;13025986;12837827;3823336988;0
1867495;12829634;12764870;3354328120;0
15614;15197027;6546403;3820437004;0
1867363;12829635;12764099;3353837112;0
15999;6808515;12829635;3288235520;0
48246;6447971;14935011;3892280888;0
540259;6513507;14934979;3278274104;0
8177350;13027014;13027014;3330029823;0
8154310;13027014;13027014;1148991743;0
3964515;12829635;12829635;3286662712;0
30958;13027014;13027011;3351674428;0
8245197;12961229;13092807;4017895424;0
15422;7759462;6711014;3875306520;0
3730630;13027014;13027014;4001108221;0
8177350;12764870;13027303;4269576402;0
32255;13618372;8653956;1157594369;0
31998;13027010;13091523;3284631422;0
64654;8816262;8816262;3351772796;0
4194273;12706241;12698049;3252911932;0
1605223;12829635;13091779;3286662712;0
3997671;12830663;12830663;3328579584;0
3702471;12829635;12829635;3286728192;0
8185543;13027267;12829575;3284303416;0
4128707;12829635;12829635;3286728216;0
925491;3354659;3617715;4080999936;0
3702502;13092807;13092807;3351739960;0
1605319;12829635;12829635;2210922040;0
3964615;12829635;12829635;3284362812;0
1867367;4441027;12829639;3336993792;0
14462;6702790;4638406;3334923900;0
28;16699078;13027014;3334915838;0
4095939;12829635;12829635;3286662144;0
1867367;12829635;12829635;3284395644;0
999038;12829633;12698049;3284386815;0
4095847;12829635;13092550;2256981112;0
540279;4408131;12829635;3267788344;0
3964519;12829635;12829635;3278339608;0
8191727;13092743;8635267;3284565520;0
3964655;12829635;12829635;1736317952;0
3702471;13092807;13092807;2277965432;0
1605351;12829635;12829635;3278339584;0
4093891;12698049;12698049;3286466364;0
4161505;12698049;12698049;3252944696;0
16773939;3388339;11793395;3005089816;0
3964899;12829635;12829635;3286728252;0
1867767;12829121;12698563;3250812734;0
1605351;12829634;12830406;3337027128;0
1867367;12829635;12829635;2210922108;0
540259;12829635;12829635;3284631100;0
3993286;12764099;12829635;3286662656;0
1605318;13091523;12829635;3284303420;0
3702510;12747394;12763843;3269688892;0
32486;13027014;13027010;3267526160;0
8191683;12829635;12829635;3284565560;0
802406;13027014;13027014;3335322744;0
1588351;15188931;12829635;3280192511;0
3702471;12813251;12829635;3284303420;0
1081070;13027014;13027014;3472635904;0
3735238;8553090;8618883;3286728252;0
8191686;8536578;8536642;1122500478;0
3964647;12829507;4408131;1138982718;0
8373187;12829635;12829635;3284369016;0
3964614;12829635;12829635;3284631068;0
3702470;8635331;12813251;3284401788;0
3964647;12829635;12829635;3288235544;0
8191623;8882055;460551;2273836568;0
3702374;13027014;13027014;3336993848;0
8187590;8897475;12829635;3286662144;0
30972;13027014;13025986;3278273536;0
7925446;13025990;13091522;3267787776;0
32359;12829635;12829635;3286466108;0
1850599;14934915;14935011;3823253504;0
556775;13092807;13091779;3353771544;0
1605351;13091779;12829635;3284631056;0
1605319;13092807;13091779;3284565504;0
1998705;14803425;14803425;3781263132;0
1604734;13075331;12829635;3284401788;0
3997379;8635331;12829635;3284368912;0
1605222;12764870;12764099;3354361344;0
40631;2306979;14935010;4093615616;0
16776573;12895940;12994118;1182531584;0
3964647;12829635;12829635;3353771064;0
7923334;8815491;12829635;3284631096;0
8187591;12829635;12829635;3286728216;0
4095971;14803425;14803425;1634942736;0
31942;13091779;12829635;3284369212;0
1605319;12829635;12829635;3286466108;0
3735238;8635331;12829635;3284631064;0
1080518;12829635;12829635;3284631100;0
7929542;13092807;13091779;3355343872;0
10237474;2237090;10675170;2747186943;0
3735234;12829635;12764099;3286728447;0
16707271;13026950;8831686;3267821116;0
3702470;12829635;12829635;3284369214;0
8308422;13027267;13091523;1115569152;0
8177350;13091779;12829635;3284368956;0
31998;13092551;13092806;3334896640;0
8187586;12764099;12829635;3284401724;0
3766767;13076359;8882055;2273822575;0
3964614;12765126;13092806;3330027520;0
1850982;6776807;15198182;1719417856;0
32454;13026246;13027014;3334995576;0
15486;13091783;13092803;3353804344;0
1605350;12829635;12829635;3286728216;0
3964614;12763842;12764099;3286728252;0
3964646;12764099;12829635;3276242492;0
1867495;14934851;14926787;3815128064;0
3701958;13091779;12829635;3284565560;0
14460;15090370;4342627;1667726910;0
13092547;12764103;12830659;3267559038;0
3964494;4703171;13091779;1128523324;0
3702498;12829635;12829635;3286662144;0
1604862;12764099;12829635;3351707256;0
1850999;15188931;12829635;3286662712;0
4095939;12829635;12829635;3286466104;0
1588839;12829635;12829635;3286662712;0
7929542;8553411;12829635;3278339584;0
15487;13091779;12813187;3284387452;0
8158975;13091779;4408131;1130839576;0
4194303;14803361;10592416;2695995151;0
8322759;8618887;8882055;2280586256;0
31998;13027014;13027010;3267624831;0
32454;12829635;12829635;3284395580;0
32455;13092550;13027014;3351739904;0
8289991;12829635;12829635;3286662156;0
3702471;12829635;12829635;3284368920;0
1867331;12829635;12829635;3284401788;0
556643;12829635;12829635;3284598328;0
540259;12829635;12829635;3284565560;0
933751;12698049;12697987;2210653820;0
8323011;12829635;12829571;2210627132;0
3964615;12829635;8635267;3284397950;0
15487;12829635;12829635;3284368956;0
1605319;12829635;12829635;3284631096;0
4095811;4441027;12829378;3267788348;0
4095811;12829635;12829635;3284598396;0
8185539;12829635;12829635;1130577416;0
1588350;15188931;12829635;3284330108;0
3964647;12829635;12829635;3288235008;0
1867495;12829635;12829635;3278273536;0
3701959;13092807;13092807;3354295296;0
1080934;12829639;13092806;3336994360;0
3702374;12763842;12764102;3336994364;0
8320963;12829635;12829635;3286728192;0
8191686;12763843;12829635;3278077464;0
8191687;13091779;12829635;3275980288;0
8158915;12829635;12829635;3284368924;0
1605375;12829635;12829633;3244523292;0
8191687;13091779;12829635;3275980312;0
3997414;12829635;12829635;3278077468;0
7929039;8882055;8881091;3284303368;0
3964614;12829635;12829635;3286466108;0
15462;12829635;12829635;3284387452;0
1605350;13092803;13092807;3353771008;0
1605223;4441027;12764870;3335322672;0
1867619;4441027;12829635;3284369020;0
1605222;13092806;13027014;3336993792;0
32359;12830663;13092807;3353803824;0
8191686;8881091;8635331;3286728200;0
1867367;12829635;12829635;3278075710;0
32455;12829635;12813251;3284402044;0
1605351;12829635;12829635;3278077448;0
3735239;12829635;12829635;3284368896;0
8316867;12829633;12698049;3253943808;0
3958467;12829635;12829635;3284565528;0
8191682;12763842;12764870;3336994364;0
3964611;12829635;12829635;3275980348;0
8191943;12829635;12829635;3284368956;0
4095841;12698051;12829635;2210922040;0
32455;12829635;12829635;3284631056;0
1605319;12829635;12829635;3278257152;0
16727679;12829121;12698049;3250681624;0
3735238;12829635;12829635;3286662656;0
3964611;12829635;12829378;3269884928;0
1605223;12829635;12829635;3284303416;0
1605319;12829635;12829635;3284368952;0
3997383;12829635;12829635;3278257152;0
1605318;13091779;12829635;3286728216;0
3735238;13091523;12829635;3286728192;0
4095587;12829635;13027014;3337518080;0
3964611;12829635;12829634;3271457792;0
8453695;3355443;2302755;590822940;0
3993286;12763842;12763843;3287170048;0
3702338;12764099;12829635;3278011392;0
3960519;12829634;12764099;3337518096;0
3997382;12829378;12829635;3278274048;0
8290279;12829635;12829379;3261496320;0
3958467;12829635;12829635;3284368920;0
3991235;12829635;12829635;3284368924;0
3964611;12829635;12829635;3284368920;0
3964615;12829635;12829635;3286728192;0
3964611;12829635;12829635;3286662144;0
556775;12829635;12829571;3334930040;0
1998691;12698049;12829635;3286760984;0
16718910;8266530;2236960;574045982;0
1605319;12829635;12830659;3355343872;0
3964615;12829635;12829635;3286728208;0
3964614;12829635;12829635;3278274072;0
1605222;13091527;13092803;3346955776;0
1605350;13091527;13027266;3883826688;0
1605347;12829635;12829635;3286728192;0
32454;12829635;12829635;3286728216;0
3948131;4441027;12829635;3284598392;0
31998;13092742;8816262;2257517808;0
3702470;12829635;12829635;3284597816;0
15486;6744003;12829635;3351766654;0
1588348;6702786;12764099;3286656638;0
8158462;13092807;13027014;3337518080;0
3964614;13092806;13027010;3355326464;0
14462;15123395;12763843;3806494268;0
2355705;9276813;9276806;2261052536;0
3735238;12830659;12829635;3883809792;0
1605246;15188935;12829507;3263052800;0
3964646;13092807;13092807;3353771008;0
15486;15188931;12829635;3284657788;0
30958;13027015;13092803;3286728252;0
2160847;8882055;8882055;2277965432;0
1867747;12829121;12698049;3825172224;0
3701886;13092807;12830342;3334896752;0
15987;14803425;14803425;3789766400;0
3964646;12763842;12763842;3263069200;0
3225983;13616517;8750468;2227629948;0
1605318;12829635;12829635;3284368956;0
3997383;13092550;13027014;3334896640;0
8191687;8618883;8618883;2210823680;0
1605223;12829635;12829635;3284362812;0
1605223;12829635;12829635;3284362812;0
3958471;12763847;12765123;3284559416;0
3735238;13075335;8618883;3284401788;0
4078718;13075331;8635331;3284395902;0
8191939;8635331;12829635;3288301056;0
3702471;8618883;8618947;3284663928;0
3964867;12829635;12829635;3286466104;0
1867459;12829635;12829635;3278339584;0
1605571;12829633;12698049;3250847614;0
1605318;12763843;12829635;3286662680;0
1851263;12698049;12698049;3252780862;0
540279;14934626;6447970;1664597916;0
3964611;12829635;12829635;3284565528;0
32486;12829635;12829635;3287252480;0
8158915;12829635;12829635;3284368912;0
1090;4350691;14935011;3824647704;0
16711655;12730947;4342338;1669283328;0
3964611;12829635;12829635;3284663868;0
32359;12829635;12829635;3288301056;0
8191687;12829635;12829507;1138982684;0
8191687;12813251;12698049;3252911932;0
3964611;12829635;12829635;3286728192;0
3964611;12829635;12829635;3284565520;0
8388579;12698049;12698049;3244392318;0
3735238;8569538;12829635;3286466076;0
3702471;12829571;8635331;3284598328;0
3964611;12829635;12829635;3286400536;0
8191686;8881027;8618883;2210856504;0
8187526;8618883;8618947;3286728192;0
3702471;12829635;12829635;3284565504;0
556662;12829635;12829635;3284631100;0
8289991;12763714;4342338;1136885374;0
1605351;12829635;12829635;3335420984;0
8322759;12829635;12829635;3288235008;0
3964647;13091779;12829635;3267787776;0
802611;6504801;6415201;3823337343;0
7999;15950176;6316128;4059168639;0
1605319;12829635;12829635;3286466072;0
30925;9277319;9277327;2408577392;0
1605319;12829635;12829635;3284631152;0
32743;12829635;12829635;3353804344;0
3735235;12829635;12829635;3286466048;0
3997383;12829635;12829635;3278257152;0
3964611;12829635;12763842;3334896688;0
3964611;4441027;12829639;3338550272;0
1867366;13092807;13092551;3351739408;0
1982321;6382049;14803425;3824385792;0
1998463;14926787;12829635;3355409920;0
64718;8898503;13092807;3353837056;0
8290243;12829635;12829635;3279830016;0
3702727;12829571;8618883;3346990851;0
7925446;13026243;12829635;3286466076;0
1867459;12829635;12829635;3284368924;0
3964614;12763842;12763843;3284368956;0
3964614;12763842;14870210;3284329062;0
1867459;12829635;12829635;3284368952;0
13263;8685447;8882055;2273824639;0
7294;4671302;4638406;1187407486;0
3964611;12829635;12829635;3279830271;0
8191687;8618883;8618883;2210922108;0
8187587;12829635;12829635;3284368952;0
1838182;4637635;12830663;3284658046;0
3964615;12829635;12829635;3284631096;0
3702470;8881027;8635331;3284395644;0
32487;13091779;12829635;3284598328;0
3964647;12796739;4408131;1132428824;0
7230;3548726;7798335;926891548;0
8187591;13092803;12829635;3286728192;0
1867715;12829635;12829635;3288235008;0
31870;13027267;12829635;3284386686;0
3964654;12829507;4408131;1130593852;0
3735239;12763843;12829635;3286466072;0
3964611;12829635;12829635;3284368920;0
1605319;12829635;12829635;3284368920;0
1605318;13091779;12829635;3286662656;0
31974;13091779;12829635;3284631064;0
3735238;12829635;12829635;3284565560;0
1605350;12829635;12829635;3284631064;0
3702471;12829635;12829635;3286728192;0
4095843;12829635;12829635;3284624956;0
6270;13027271;13092807;3351773054;0
1605222;12765123;12829635;3279895600;0
15486;12829635;12829635;3284362876;0
1605319;12829635;12829635;3284336176;0
32454;13092546;12829635;3286728192;0
3702471;12829635;12829635;3823599104;0
3964615;12829635;12829635;3286662144;0
124;7259846;12994118;1181121592;0
4135295;7291906;131655;2134851327;0
32486;13027271;13092807;3883826176;0
31998;13027014;13026247;3355343872;0
819187;14803425;15852017;1937710592;0
16680839;8882051;8618883;3330029823;0
1081030;13092803;12829635;3286498876;0
7929030;8832711;12829635;3279895552;0
1081062;13025987;12829635;3284659836;0
15487;13091779;12829635;3284386815;0
15486;13091779;12829667;3814942526;0
8308675;8635329;12698049;3782688512;0
8187590;13027014;12994115;1667464704;0
3702471;12829635;12829635;3286466076;0
3960515;12829635;12829635;3284395902;0
32454;13025986;12829635;3286466108;0
3964614;13027011;12829635;3278257152;0
3701958;13009859;12829635;3284395902;0
3964611;12829635;12829635;3284363070;0
8152771;12804963;6513507;1665121792;0
15614;13092550;13091779;3284386755;0
8158919;12829635;12829635;3284364860;0
31854;13027046;16147010;1111647804;0
539774;6710886;6710886;2117876796;0
3177727;13091783;12829639;4286322688;0
539838;11711031;3290684;404553472;0
8191687;8618883;8618883;2210627192;0
8191686;12829635;12829635;3278339608;0
3964615;12829635;12829633;3252911934;0
16777063;6513475;4407875;1130511896;0
16773063;13092806;13027014;1181497344;0
3702466;12829635;12829635;3286466108;0
3964615;12829635;12829635;3284631100;0
1605351;12829635;12829635;3284395900;0
3964654;12895430;12993347;1130855996;0
3964615;12829635;12829635;3284401724;0
8323015;12829635;12829571;3351673856;0
3964647;12829635;12829378;3267821112;0
4095971;12698049;12698049;3250683710;0
3964615;12829634;12829635;3286727680;0
3964615;12829635;12829635;3286662160;0
3964615;12829635;12829635;3286662192;0
8191718;13025986;12730947;1130593852;0
3702470;12763842;12764099;3267820600;0
3960515;12829635;12829635;3278273552;0
3702342;12763971;4408131;1130789904;0
1604806;12764099;4408259;3276176400;0
3947647;6381921;6381921;1633772415;0
3735238;12829635;12829121;3242425916;0
8191686;13092802;12763843;3328605184;0
3997635;12813185;8618433;3250847288;0
16711367;12829571;12829571;3284303376;0
16580291;12829635;12829635;3284565528;0
3964671;12829635;12829571;3284631064;0
3964655;12814275;12829635;3284565528;0
8191687;13092803;12829635;3284564992;0
8316611;8618883;12813251;3284401724;0
